id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	molecular_function	20.46639382746983	17.398177352156	19.16183122530118	NA	17.00137046954619	17.398177352156	21.790973322504563	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0004112	cyclic-nucleotide phosphodiesterase activity	molecular_function	20.0869524555665	21.997215711659383	NA	21.174045339818807	20.0869524555665	22.92988521304778	NA	21.070341543431667	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	1.0
GO:0004124	cysteine synthase activity	molecular_function	18.847592171105205	19.989004813502387	18.1925999564257	20.443715574732163	19.296409709465717	19.321264736552333	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0004133	glycogen debranching enzyme activity	molecular_function	18.892942965905053	20.440661961753253	NA	19.033139496841926	NA	21.09330318156108	18.892942965905053	20.512421791097783	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0004134	4-alpha-glucanotransferase activity	molecular_function	18.892942965905053	20.440661961753253	NA	19.033139496841926	NA	21.09330318156108	18.892942965905053	20.512421791097783	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004155	6,7-dihydropteridine reductase activity	molecular_function	19.245101111527354	14.77494336931828	20.230326005369253	NA	16.152290431534386	14.77494336931828	19.09816475438922	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0004156	dihydropteroate synthase activity	molecular_function	22.583557696090097	24.513407169368868	21.47459278247054	24.012929764390204	23.413762039922805	24.627589303679837	22.18465757757906	24.78932710697334	1.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004175	endopeptidase activity	molecular_function	20.09245208362797	21.76692463011415	19.082291428545144	21.244773942240283	20.219675853273817	22.231503014798072	20.589496309057918	21.652503630309244	2.0	5.0	3.0	6.0	5.0	6.0	2.0	2.0	2.0	3.0	3.0	3.0
GO:0004177	aminopeptidase activity	molecular_function	21.608119790566093	23.543611298057456	21.202111001978214	23.018814648490395	21.71192330772228	23.93698216444897	21.83547741362077	23.531272987136976	6.0	8.0	11.0	11.0	8.0	11.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0004197	cysteine-type endopeptidase activity	molecular_function	19.61603534139675	19.688015107493268	NA	NA	19.826396951657788	20.11793966134002	19.369677282640787	19.0728095623373	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004222	metalloendopeptidase activity	molecular_function	18.569629840784685	21.40345171507232	15.328789739654741	21.09643473869988	18.152358958725657	21.721236115934992	19.670862107397593	21.32225578058695	1.0	4.0	2.0	4.0	3.0	4.0	NA	NA	NA	NA	NA	NA
GO:0004252	serine-type endopeptidase activity	molecular_function	18.144771574261355	17.821582558977926	18.971149193566465	17.88944526015742	NA	18.3281835307563	16.004089354560918	16.908741857038127	1.0	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004300	enoyl-CoA hydratase activity	molecular_function	17.587397922701783	17.707016915733938	NA	17.47445306496827	NA	18.455628296605262	17.587397922701783	16.61376638298185	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004312	fatty acid synthase activity	molecular_function	23.15805941145665	24.533264585187595	23.26642815424957	24.881652364279944	22.509891640031302	24.489339795546304	23.518593578603973	24.13134470941947	7.0	7.0	8.0	8.0	8.0	7.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function	17.88677545940832	20.10733607661834	18.023127448075247	21.27063769361812	17.2558676561508	18.913395095928895	18.214586635953673	18.477829995517265	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function	22.224812139160715	23.667392424256068	21.755433723133315	24.097824507958787	21.151018964408262	23.69013312829026	23.074936241260257	23.015568922140353	3.0	3.0	3.0	3.0	4.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function	21.381973165129413	20.53101760881977	22.172432544118728	20.73439077726457	20.772308685472673	20.89826410835479	20.68069197203999	19.69122557976348	1.0	1.0	2.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity	molecular_function	20.500196539689647	22.986851522001654	20.569941174263015	23.04977654802483	20.694040894749737	22.85173661049918	20.19023191554362	23.05010762811343	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004329	formate-tetrahydrofolate ligase activity	molecular_function	25.12487373138359	22.46099308501481	25.498595575408743	19.50055349670585	24.807877761669758	23.858913883806817	24.975383931510482	20.379743795628823	5.0	1.0	5.0	6.0	6.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004332	fructose-bisphosphate aldolase activity	molecular_function	22.69753340394348	25.917381061532804	23.847113539908182	26.560948383960923	20.405721289280002	25.708808081036338	21.904896422177156	25.112527112672222	3.0	3.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004333	fumarate hydratase activity	molecular_function	24.133209834610852	25.411765950417383	19.99291034447609	25.415052583435234	24.653655662049815	24.135302363816745	24.726700704573055	26.076169708991852	2.0	3.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004340	glucokinase activity	molecular_function	18.371052779704033	20.939356824147133	NA	21.09514581212413	18.92457906407123	21.0662036768098	17.461449240809273	20.6066852405378	NA	2.0	2.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	18.26932847868661	20.974794955977124	18.50976757554137	21.149366845763883	17.70861035596642	18.094095224781107	18.459226681057046	21.77022493361461	2.0	1.0	2.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004352	glutamate dehydrogenase (NAD+) activity	molecular_function	27.478930040881018	24.967994306830413	27.785083184164815	NA	26.51477799259581	24.967994306830413	27.802027867241957	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	molecular_function	27.478930040881018	24.967994306830413	27.785083184164815	NA	26.51477799259581	24.967994306830413	27.802027867241957	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004355	glutamate synthase (NADPH) activity	molecular_function	18.66643959652312	19.67685387763753	19.429505021683532	20.2278493009804	17.991034426519068	18.774205162985158	18.10313638795361	NA	1.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA
GO:0004356	glutamate-ammonia ligase activity	molecular_function	19.873685707405475	22.162315744115656	19.35211923633161	21.79443290049274	20.423915322580505	22.74987092622372	19.620542294624748	21.693151700458163	2.0	3.0	3.0	3.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	molecular_function	22.614004811528265	19.232653368195137	23.73105021771919	18.683609630978264	19.701863433296758	20.193677252881635	22.095568244994347	17.797611007841375	3.0	1.0	3.0	3.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004371	glycerone kinase activity	molecular_function	20.237619427901674	22.24500471042115	19.572891023521148	21.972725165768	20.40436428830667	22.30892782122704	20.555698668820405	22.417089450959285	2.0	3.0	2.0	2.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004372	glycine hydroxymethyltransferase activity	molecular_function	20.61000066918685	22.571999769453114	20.46439325484175	22.312197716135117	20.031548788691673	22.548660904844393	21.12229765319752	22.811818902179414	3.0	3.0	1.0	2.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004385	guanylate kinase activity	molecular_function	17.620710323194988	20.10240569414943	17.456157892224375	20.442736219680203	17.41687433673126	20.19491664744839	17.930533546913907	19.519740503399106	2.0	1.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004386	helicase activity	molecular_function	18.759939630872985	21.199225466465887	NA	20.90675984355812	18.764818069307065	21.5170145303251	18.755044640130116	21.105462865554955	NA	3.0	3.0	3.0	2.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004396	hexokinase activity	molecular_function	18.371052779704033	20.939356824147133	NA	21.09514581212413	18.92457906407123	21.0662036768098	17.461449240809273	20.6066852405378	NA	2.0	2.0	2.0	1.0	2.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0004397	histidine ammonia-lyase activity	molecular_function	24.460511053738553	22.39565070072012	25.01379285021277	18.323804258109416	23.66185034343837	23.352106105687138	24.39815291962804	NA	4.0	1.0	5.0	5.0	5.0	NA	NA	NA	NA	NA	NA	NA
GO:0004412	homoserine dehydrogenase activity	molecular_function	16.95114338418781	18.06668984642302	NA	17.603175337559403	16.95114338418781	17.649318547812253	NA	18.676439935753226	NA	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA
GO:0004421	hydroxymethylglutaryl-CoA synthase activity	molecular_function	18.616069503935403	21.029248443690364	NA	NA	18.816796322733264	20.970379523012898	18.38283051827996	21.0858091085629	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004422	hypoxanthine phosphoribosyltransferase activity	molecular_function	20.09213558784318	22.569470727127246	18.531723294462964	22.348184222950376	20.697654664153337	22.638520795858184	20.280434884244308	22.697993915799266	1.0	3.0	4.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA
GO:0004427	inorganic diphosphatase activity	molecular_function	22.041520508059048	20.187496029358478	22.362579420085943	19.65498113731608	21.173878937504302	21.16964657742853	22.307810332597896	18.602145185951276	2.0	1.0	3.0	3.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004455	ketol-acid reductoisomerase activity	molecular_function	20.786550721433212	24.065995207012783	20.03794402412455	23.881751632509857	20.63339331633318	23.78571424401234	21.37683341577858	24.440571734796286	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004457	lactate dehydrogenase activity	molecular_function	18.294068410830473	23.116659493335682	NA	21.99421468039781	NA	19.099274305735992	18.294068410830473	24.426379256976535	NA	2.0	NA	2.0	2.0	2.0	NA	1.0	NA	1.0	1.0	1.0
GO:0004459	L-lactate dehydrogenase activity	molecular_function	18.294068410830473	23.116659493335682	NA	21.99421468039781	NA	19.099274305735992	18.294068410830473	24.426379256976535	NA	2.0	NA	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004470	malic enzyme activity	molecular_function	21.344183792496146	19.92146748239215	20.74909754220618	18.322098860317077	21.333818237441807	20.66129711853535	21.771955387622793	NA	2.0	1.0	2.0	2.0	2.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0004471	malate dehydrogenase (decarboxylating) (NAD+) activity	molecular_function	21.344183792496146	19.92146748239215	20.74909754220618	18.322098860317077	21.333818237441807	20.66129711853535	21.771955387622793	NA	2.0	1.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA
GO:0004476	mannose-6-phosphate isomerase activity	molecular_function	16.15315283236464	19.4374977239267	16.569361310870793	20.403409074809623	15.565845518011555	19.10540228504875	NA	17.450830611360296	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA
GO:0004478	methionine adenosyltransferase activity	molecular_function	20.14763232775264	21.14375301179649	20.909738802017266	22.17930109555228	18.67645677760726	19.644424704389255	20.06349221443792	20.398080271294937	2.0	2.0	1.0	3.0	3.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004492	methylmalonyl-CoA decarboxylase activity	molecular_function	21.864603589195056	23.11320913890299	22.782110275192274	23.987796083693933	21.483952026303108	16.421863903615307	20.321141795271775	23.323399404067867	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004494	methylmalonyl-CoA mutase activity	molecular_function	24.423876903625054	25.287500152649937	21.179605642280254	24.91214936349984	25.20892840482342	24.47748693189229	24.652007124267843	26.01755785009977	2.0	3.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004497	monooxygenase activity	molecular_function	21.72654482439873	23.04047647896411	21.696189959634548	23.066088609339232	21.248845307316977	22.940677988467584	22.108048350195705	23.109388253661336	3.0	3.0	3.0	4.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	molecular_function	18.027163722626828	19.571694271848774	NA	18.896484910263062	18.027163722626828	20.489068200245033	NA	18.528001874690425	NA	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA
GO:0004516	nicotinate phosphoribosyltransferase activity	molecular_function	18.027163722626828	19.571694271848774	NA	18.896484910263062	18.027163722626828	20.489068200245033	NA	18.528001874690425	NA	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA
GO:0004518	nuclease activity	molecular_function	26.492358809628232	26.984525461999898	27.064182486754145	26.34010828131028	26.79394337585325	28.113237766514157	24.661520957479535	24.45848059123886	18.0	29.0	23.0	24.0	19.0	29.0	3.0	4.0	4.0	4.0	3.0	4.0
GO:0004519	endonuclease activity	molecular_function	25.464224066317605	25.832710385466786	26.047435338548684	24.990010489268087	25.776042759386645	27.039365293866236	23.523846236218358	22.937124564860923	3.0	7.0	6.0	6.0	4.0	7.0	2.0	3.0	3.0	3.0	2.0	3.0
GO:0004520	endodeoxyribonuclease activity	molecular_function	16.88821671727211	18.765609649941773	NA	18.741326510676856	16.88821671727211	17.691467154996595	NA	19.390166938164157	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	1.0
GO:0004521	endoribonuclease activity	molecular_function	24.463403843540746	24.827455868554797	25.04985879265612	23.99008389587178	24.771417556406128	26.042470844764033	22.522456757490545	21.755348636368513	2.0	3.0	2.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004525	ribonuclease III activity	molecular_function	24.458045850216557	24.790924740919742	25.045007806647	23.909510042858894	24.765732079109767	26.025675606667345	22.51573102691625	21.522220517621953	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004527	exonuclease activity	molecular_function	20.71884967298473	23.485150873491484	20.45009000378146	23.891693265111304	20.486294280531972	23.654431422198687	21.118120499317545	22.62264697203951	10.0	14.0	11.0	12.0	10.0	14.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0004532	exoribonuclease activity	molecular_function	17.366778227430984	20.958157143572418	17.512721884369103	21.612069452577696	17.106715787981155	20.592042976214337	17.448791429952546	20.3382244758221	2.0	3.0	2.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004534	5'-3' exoribonuclease activity	molecular_function	17.366778227430984	20.958157143572418	17.512721884369103	21.612069452577696	17.106715787981155	20.592042976214337	17.448791429952546	20.3382244758221	2.0	3.0	2.0	2.0	2.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004536	deoxyribonuclease activity	molecular_function	16.88821671727211	18.765609649941773	NA	18.741326510676856	16.88821671727211	17.691467154996595	NA	19.390166938164157	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	1.0
GO:0004540	ribonuclease activity	molecular_function	25.46599792783413	25.85844379212643	26.051320283873533	25.08638312484757	25.772135231654747	27.05059589188373	23.540409534054216	22.90931358571289	5.0	7.0	5.0	5.0	5.0	7.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0004550	nucleoside diphosphate kinase activity	molecular_function	20.47683942180867	21.623932597944705	19.766833112162498	22.142391569613185	20.720278080692708	21.573423291700912	20.74571886085623	20.891720626802808	2.0	2.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	21.493612567792304	21.73829013179603	17.415672251099522	22.460055270417268	22.69962446680897	21.81774008083587	20.835704583307503	19.97309205784039	1.0	4.0	3.0	4.0	2.0	2.0	1.0	3.0	2.0	3.0	2.0	2.0
GO:0004585	ornithine carbamoyltransferase activity	molecular_function	23.813314199334904	24.42214971741709	24.05812970474231	24.340349428166924	22.065057079363996	24.552560661860753	24.414913373103452	24.36403234989105	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004586	ornithine decarboxylase activity	molecular_function	23.02002157032665	17.72577771559403	23.833980227215466	18.45102580708842	20.97292916878265	16.198016334114683	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0004601	peroxidase activity	molecular_function	21.4613137533458	22.818321077513172	21.314680829295877	23.361998453606617	22.382942447006513	21.55785642835819	19.156531625552883	22.98812697852346	1.0	2.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004611	phosphoenolpyruvate carboxykinase activity	molecular_function	20.42405737048874	20.309266647837426	20.197580120009214	20.10229424677186	NA	19.052183167024722	20.619758498138257	21.087691956716675	1.0	2.0	NA	1.0	2.0	2.0	1.0	2.0	NA	1.0	2.0	2.0
GO:0004612	phosphoenolpyruvate carboxykinase (ATP) activity	molecular_function	20.360982465952	18.593716942907324	20.197580120009214	17.1485943945547	NA	NA	20.507746118670937	19.301011166564564	1.0	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004614	phosphoglucomutase activity	molecular_function	22.199897370642905	24.801804585474645	21.58670046750187	24.630363539342145	22.854724057562272	24.948488921037704	21.826246327904006	24.809032188983426	5.0	8.0	8.0	9.0	7.0	8.0	NA	NA	NA	NA	NA	NA
GO:0004615	phosphomannomutase activity	molecular_function	21.321420940720106	22.005344900624028	21.192653930771527	20.049242057514675	20.038884671073212	23.195403043575844	22.064991927431635	20.887109459968784	3.0	3.0	1.0	1.0	3.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	21.158373822763437	23.590937733922235	20.309858265864722	23.416488979792938	21.757440081068488	23.561071095037804	21.053534106914228	23.772845718010153	1.0	3.0	4.0	4.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0004618	phosphoglycerate kinase activity	molecular_function	22.36875273637296	22.930732438576182	NA	23.28525453158738	22.908792858769502	22.95464620331789	21.495691364115885	22.425862949764504	NA	3.0	3.0	3.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004619	phosphoglycerate mutase activity	molecular_function	17.75720740140073	21.273756730607587	17.900529812338675	19.76727617891958	18.00366089927471	20.60138158226296	17.261608175398518	22.288510773936938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004634	phosphopyruvate hydratase activity	molecular_function	25.168691917755062	26.458310508788827	24.75548259720653	26.54332145529456	24.678264477891382	27.074477073841926	25.789029486400896	25.159663649000215	6.0	5.0	6.0	6.0	6.0	5.0	NA	NA	NA	NA	NA	NA
GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	molecular_function	19.88008036919453	17.109617374374363	20.38620256159074	NA	15.511769006041387	17.109617374374363	20.494888489534624	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0004645	phosphorylase activity	molecular_function	20.781846347936277	21.41848057456651	20.098524248431413	19.574377361135554	19.778312964883728	22.4356963341649	21.691422409457086	20.898668002354782	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004654	polyribonucleotide nucleotidyltransferase activity	molecular_function	21.024511771734648	20.21338914621995	21.817768509285887	18.82346485298951	17.43086589345306	19.757927418537456	21.26840583015869	21.131117576317312	5.0	3.0	3.0	4.0	3.0	2.0	NA	NA	NA	NA	NA	NA
GO:0004659	prenyltransferase activity	molecular_function	23.597643046167576	24.14878133812448	24.542770381602956	17.82867137077855	NA	24.722345137259744	19.853758744889934	24.73305984694311	1.0	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0004672	protein kinase activity	molecular_function	19.783869049107334	20.98462139614273	19.85813174268109	21.016153584480744	19.259030224706596	20.561963052167833	20.108265392930353	21.2854530019307	2.0	3.0	1.0	2.0	3.0	3.0	2.0	2.0	1.0	1.0	2.0	2.0
