id	name	namespace	ups1_mean	ups2_mean	ups1_amount_fmol	ups2_amount_fmol	ups1_amount_fmol_n_peptide	ups2_amount_fmol_n_peptide	ups1_amount_fmol_n_samp_children	ups2_amount_fmol_n_samp_children
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	13.872674880270605	6.651051691178928	13.872674880270605	6.651051691178928	3	3	2.0	2.0
GO:0002831	regulation of response to biotic stimulus	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0002832	negative regulation of response to biotic stimulus	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0002861	regulation of inflammatory response to antigenic stimulus	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0002863	positive regulation of inflammatory response to antigenic stimulus	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0002874	regulation of chronic inflammatory response to antigenic stimulus	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0002876	positive regulation of chronic inflammatory response to antigenic stimulus	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0002889	regulation of immunoglobulin mediated immune response	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0002891	positive regulation of immunoglobulin mediated immune response	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0002920	regulation of humoral immune response	biological_process	13.872674880270605	15.609669328049094	13.872674880270605	15.609669328049094	3	3	3.0	3.0
GO:0002922	positive regulation of humoral immune response	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0002923	regulation of humoral immune response mediated by circulating immunoglobulin	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0002925	positive regulation of humoral immune response mediated by circulating immunoglobulin	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0003006	developmental process involved in reproduction	biological_process	15.45763738099176	15.65650866050958	15.45763738099176	15.65650866050958	9	9	4.0	4.0
GO:0003008	system process	biological_process	16.535639892993036	18.22349269063589	16.535639892993036	18.22349269063589	19	19	5.0	5.0
GO:0003009	skeletal muscle contraction	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0003010	voluntary skeletal muscle contraction	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0003012	muscle system process	biological_process	14.609640474436812	15.747419395498373	14.609640474436812	15.747419395498373	5	5	4.0	4.0
GO:0003013	circulatory system process	biological_process	14.609640474436812	17.19461259309285	14.609640474436812	17.19461259309285	5	5	2.0	2.0
GO:0003014	renal system process	biological_process	13.872674880270605	15.611226566790839	13.872674880270605	15.611226566790839	3	3	2.0	2.0
GO:0003015	heart process	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0003018	vascular process in circulatory system	biological_process	14.287712379549449	17.19460778413342	14.287712379549449	17.19460778413342	4	4	1.0	1.0
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0003093	regulation of glomerular filtration	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0003104	positive regulation of glomerular filtration	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0003254	regulation of membrane depolarization	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0003300	cardiac muscle hypertrophy	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0003674	molecular_function	molecular_function	21.267851957188608	21.439996968306794	21.267851957188608	21.439996968306794	505	505	8.0	8.0
GO:0003676	nucleic acid binding	molecular_function	16.535639892993036	16.10648115269346	16.535639892993036	16.10648115269346	19	19	3.0	3.0
GO:0003677	DNA binding	molecular_function	15.609640474436812	15.609770311147928	15.609640474436812	15.609770311147928	10	10	5.0	5.0
GO:0003680	AT DNA binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0003690	double-stranded DNA binding	molecular_function	13.287712379549449	NA	13.287712379549449	0.0	2	2	1.0	1.0
GO:0003697	single-stranded DNA binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0003723	RNA binding	molecular_function	15.095067301607054	14.326885875098503	15.095067301607054	14.326885875098503	7	7	NA	NA
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0003779	actin binding	molecular_function	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0003796	lysozyme activity	molecular_function	13.287712379549449	9.965784284662087	13.287712379549449	9.965784284662087	2	2	NA	NA
GO:0003824	catalytic activity	molecular_function	18.609640474436812	18.261750614922992	18.609640474436812	18.261750614922992	80	80	9.0	9.0
GO:0003924	GTPase activity	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004033	aldo-keto reductase (NADP) activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004046	aminoacylase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004064	arylesterase activity	molecular_function	13.287712379549449	16.609640474436812	13.287712379549449	16.609640474436812	2	2	NA	NA
GO:0004089	carbonate dehydratase activity	molecular_function	13.287712379549449	16.609640474436812	13.287712379549449	16.609640474436812	2	2	NA	NA
GO:0004096	catalase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004111	creatine kinase activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0004128	cytochrome-b5 reductase activity, acting on NAD(P)H	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004129	cytochrome-c oxidase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004175	endopeptidase activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0004252	serine-type endopeptidase activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0004364	glutathione transferase activity	molecular_function	13.287712379549449	5.78135971352466	13.287712379549449	5.78135971352466	2	2	NA	NA
GO:0004461	lactose synthase activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	13.287712379549449	9.965784284662087	13.287712379549449	9.965784284662087	2	2	1.0	1.0
GO:0004601	peroxidase activity	molecular_function	14.287712379549449	13.295625461192714	14.287712379549449	13.295625461192714	4	4	3.0	3.0
GO:0004602	glutathione peroxidase activity	molecular_function	13.287712379549449	5.78135971352466	13.287712379549449	5.78135971352466	2	2	NA	NA
GO:0004672	protein kinase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0004713	protein tyrosine kinase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0004784	superoxide dismutase activity	molecular_function	13.287712379549449	12.287856641840545	13.287712379549449	12.287856641840545	2	2	NA	NA
GO:0004791	thioredoxin-disulfide reductase activity	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0004821	histidine-tRNA ligase activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0004842	ubiquitin-protein transferase activity	molecular_function	13.872674880270605	3.9068905956085187	13.872674880270605	3.9068905956085187	3	3	2.0	2.0
GO:0004857	enzyme inhibitor activity	molecular_function	14.287712379549449	15.611111273398501	14.287712379549449	15.611111273398501	4	4	2.0	2.0
GO:0004859	phospholipase inhibitor activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0004866	endopeptidase inhibitor activity	molecular_function	13.872674880270605	15.611096861076598	13.872674880270605	15.611096861076598	3	3	2.0	2.0
GO:0004867	serine-type endopeptidase inhibitor activity	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0004869	cysteine-type endopeptidase inhibitor activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0004888	transmembrane signaling receptor activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	1.0	1.0
GO:0005088	Ras guanyl-nucleotide exchange factor activity	molecular_function	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	NA	NA
GO:0005102	signaling receptor binding	molecular_function	17.194602975157967	18.045106389451384	17.194602975157967	18.045106389451384	30	30	10.0	10.0
GO:0005123	death receptor binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0005125	cytokine activity	molecular_function	14.287712379549449	15.609813587455145	14.287712379549449	15.609813587455145	4	4	1.0	1.0
GO:0005126	cytokine receptor binding	molecular_function	14.872674880270605	15.611269799437666	14.872674880270605	15.611269799437666	6	6	3.0	3.0
GO:0005133	interferon-gamma receptor binding	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0005153	interleukin-8 receptor binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0005154	epidermal growth factor receptor binding	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0005158	insulin receptor binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0005159	insulin-like growth factor receptor binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0005161	platelet-derived growth factor receptor binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0005164	tumor necrosis factor receptor binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0005178	integrin binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0005179	hormone activity	molecular_function	13.287712379549449	15.611082448610718	13.287712379549449	15.611082448610718	2	2	NA	NA
GO:0005215	transporter activity	molecular_function	15.609640474436812	13.491915711943099	15.609640474436812	13.491915711943099	10	10	2.0	2.0
GO:0005319	lipid transporter activity	molecular_function	13.287712379549449	8.967226258835993	13.287712379549449	8.967226258835993	2	2	2.0	2.0
GO:0005324	long-chain fatty acid transporter activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0005344	oxygen carrier activity	molecular_function	13.872674880270605	16.68002980232821	13.872674880270605	16.68002980232821	3	3	NA	NA
GO:0005381	iron ion transmembrane transporter activity	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0005488	binding	molecular_function	20.795507019748147	20.966108643248788	20.795507019748147	20.966108643248788	364	364	20.0	20.0
GO:0005501	retinoid binding	molecular_function	13.287712379549449	9.965784284662087	13.287712379549449	9.965784284662087	2	2	2.0	2.0
GO:0005504	fatty acid binding	molecular_function	13.872674880270605	15.609669328049094	13.872674880270605	15.609669328049094	3	3	1.0	1.0
GO:0005506	iron ion binding	molecular_function	14.609640474436812	15.610087640592313	14.609640474436812	15.610087640592313	5	5	3.0	3.0
GO:0005507	copper ion binding	molecular_function	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	NA	NA
GO:0005509	calcium ion binding	molecular_function	14.609640474436812	12.42678889459556	14.609640474436812	12.42678889459556	5	5	NA	NA
GO:0005515	protein binding	molecular_function	18.931568569324174	18.963263002028967	18.931568569324174	18.963263002028967	100	100	19.0	19.0
GO:0005518	collagen binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0005524	ATP binding	molecular_function	14.609640474436812	10.560332834212442	14.609640474436812	10.560332834212442	5	5	NA	NA
GO:0005525	GTP binding	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0005539	glycosaminoglycan binding	molecular_function	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	1.0	1.0
